CO2,Temperature,Humidity,Sun1,date
658,23.5,100,0,5/20/2025 23:41
661,23.5,100,0,5/20/2025 23:46
662,23.5,100,0,5/20/2025 23:51
663,23.6,100,0,5/20/2025 23:56
664,23.6,100,0,5/21/2025 0:01
674,23.6,100,3999.8,5/21/2025 0:06
674,23.6,100,3999.9,5/21/2025 0:11
677,23.6,100,3999.8,5/21/2025 0:16
675,23.6,100,3999.8,5/21/2025 0:21
677,23.6,100,3999.9,5/21/2025 0:26
681,23.7,100,0,5/21/2025 0:31
695,23.7,100,0,5/21/2025 0:41
700,23.7,100,0,5/21/2025 0:46
710,23.7,100,0,5/21/2025 0:56
713,23.7,100,0,5/21/2025 1:01
712,23.7,100,3999.9,5/21/2025 1:06
721,23.7,100,0,5/21/2025 1:11
726,23.7,100,0,5/21/2025 1:16
721,23.7,99.9,3999.8,5/21/2025 1:21
724,23.7,99.7,0,5/21/2025 1:26
729,23.7,99.7,3999.8,5/21/2025 1:31
733,23.7,99.5,0,5/21/2025 1:36
740,23.7,99.4,0,5/21/2025 1:41
739,23.7,99.1,0,5/21/2025 1:46
735,23.7,99,0,5/21/2025 1:51
739,23.7,98.9,0,5/21/2025 1:56
746,23.7,98.8,0,5/21/2025 2:06
747,23.6,98.6,3999.8,5/21/2025 2:11
742,23.6,98.5,0,5/21/2025 2:16
746,23.6,98.5,0,5/21/2025 2:21
749,23.6,98.4,3999.8,5/21/2025 2:26
749,23.6,98.3,0,5/21/2025 2:31
751,23.6,98.2,0,5/21/2025 2:36
757,23.5,98,3999.9,5/21/2025 2:41
757,23.6,98,0,5/21/2025 2:46
754,23.5,98,3999.9,5/21/2025 2:51
759,23.5,97.9,0,5/21/2025 2:56
761,23.5,98.1,3999.8,5/21/2025 3:01
766,23.5,98,0,5/21/2025 3:06
769,23.5,97.9,0,5/21/2025 3:11
765,23.5,97.9,0,5/21/2025 3:16
769,23.4,97.9,0,5/21/2025 3:26
772,23.4,97.9,3999.8,5/21/2025 3:31
774,23.4,97.9,0,5/21/2025 3:36
781,23.4,97.8,0,5/21/2025 3:41
784,23.4,98,0,5/21/2025 3:46
788,23.3,97.9,3999.8,5/21/2025 3:51
790,23.4,97.8,0,5/21/2025 3:56
789,23.3,97.9,0,5/21/2025 4:01
794,23.3,98,3999.8,5/21/2025 4:06
791,23.3,97.9,0,5/21/2025 4:11
794,23.3,97.7,0,5/21/2025 4:16
796,23.2,97.9,0,5/21/2025 4:21
797,23.2,97.9,0,5/21/2025 4:26
804,23.2,97.7,3999.9,5/21/2025 4:31
801,23.2,97.9,3999.8,5/21/2025 4:36
809,23.2,98,0,5/21/2025 4:41
806,23.2,98,0,5/21/2025 4:46
806,23.1,98.2,0,5/21/2025 4:51
804,23.1,97.6,3999.8,5/21/2025 4:56
805,23.1,97.9,3999.8,5/21/2025 5:06
799,23.1,97.7,0,5/21/2025 5:11
802,23,97.9,0,5/21/2025 5:16
807,23,98.3,3999.8,5/21/2025 5:21
808,23,97.7,0,5/21/2025 5:26
774,23,97,3999.8,5/21/2025 5:31
732,22.9,96.5,3999.9,5/21/2025 5:36
697,22.8,96.3,0,5/21/2025 5:41
659,22.8,96.1,0,5/21/2025 5:46
629,22.8,95.9,0,5/21/2025 5:51
613,22.7,96.1,0,5/21/2025 5:56
599,22.6,95.8,3999.8,5/21/2025 6:01
589,22.6,95.7,3999.8,5/21/2025 6:06
573,22.5,95.3,3999.8,5/21/2025 6:11
564,22.4,91.2,0,5/21/2025 6:16
554,22.6,87.9,3999.8,5/21/2025 6:21
545,22.7,86.2,0,5/21/2025 6:26
543,22.9,84.9,3999.8,5/21/2025 6:31
538,23.1,83.9,3999.9,5/21/2025 6:36
540,23.2,83,0,5/21/2025 6:41
532,23.4,82.5,0,5/21/2025 6:46
529,23.6,81.9,0,5/21/2025 6:51
529,23.8,81.4,0,5/21/2025 6:56
522,24,78.9,104.6,5/21/2025 7:01
532,23.6,63,101,5/21/2025 7:06
562,23.1,62.6,100.8,5/21/2025 7:11
598,23.6,76.8,101.1,5/21/2025 7:16
673,24.2,59.5,97.9,5/21/2025 7:31
676,24.5,71.3,96.3,5/21/2025 7:36
679,25.5,70.2,97.5,5/21/2025 7:41
682,25.1,58,99.3,5/21/2025 7:46
680,24.6,58.7,98.7,5/21/2025 7:51
676,24.8,63.9,96.3,5/21/2025 7:56
677,25.1,66,95.6,5/21/2025 8:01
669,25.2,62.5,97.7,5/21/2025 8:06
668,25,58.7,95.8,5/21/2025 8:11
664,24.8,55.1,99.3,5/21/2025 8:16
662,24.5,53.9,99,5/21/2025 8:21
667,24.4,55.8,99.3,5/21/2025 8:26
659,24.5,56,96.4,5/21/2025 8:31
651,24.5,56.1,95.9,5/21/2025 8:36
648,24.5,55.9,97.2,5/21/2025 8:41
646,24.4,55.3,97.2,5/21/2025 8:51
640,24.5,55.8,98.3,5/21/2025 8:56
639,24.5,55.4,95.7,5/21/2025 9:01
637,24.5,55.1,98.8,5/21/2025 9:06
639,24.3,55.4,99.3,5/21/2025 9:11
638,24.3,55.1,95.5,5/21/2025 9:16
636,24.3,55.4,99.3,5/21/2025 9:21
640,24.3,56.1,95.7,5/21/2025 9:26
636,24.4,55.7,96.6,5/21/2025 9:31
636,24.4,55.6,96.6,5/21/2025 9:36
634,24.4,55.3,99.1,5/21/2025 9:46
636,24.3,55.3,97.1,5/21/2025 9:51
637,24.3,55.3,97,5/21/2025 9:56
635,24.8,64,98.6,5/21/2025 10:06
640,25.6,64,95.8,5/21/2025 10:16
641,25.7,62,97.5,5/21/2025 10:21
646,25.6,59.2,97.7,5/21/2025 10:26
648,25.5,57.2,95.4,5/21/2025 10:31
647,25.4,56,98.9,5/21/2025 10:36
647,25.4,55.4,97.8,5/21/2025 10:41
641,25.4,54,95.3,5/21/2025 10:46
631,25.2,54.2,96.5,5/21/2025 10:51
631,25.2,55.5,97.1,5/21/2025 10:56
630,25.2,55.8,98.8,5/21/2025 11:01
629,25.2,54.5,95.6,5/21/2025 11:06
625,25.2,55.2,96.9,5/21/2025 11:11
626,25.2,55.2,98.6,5/21/2025 11:16
627,25.3,56,98.6,5/21/2025 11:21
624,25.3,56,96,5/21/2025 11:26
621,25.2,54.3,98.6,5/21/2025 11:31
617,25.2,55.3,95,5/21/2025 11:36
618,25.3,54.5,96.5,5/21/2025 11:41
619,25.3,55.5,95.5,5/21/2025 11:46
622,25.3,55.6,95.6,5/21/2025 11:51
622,25.4,55.9,95.4,5/21/2025 11:56
621,25.5,54.8,98.9,5/21/2025 12:01
623,25.5,56.4,98.3,5/21/2025 12:06
619,25.8,58.3,95.3,5/21/2025 12:11
622,26,59.4,97.9,5/21/2025 12:16
627,26.2,58.4,95.5,5/21/2025 12:21
629,26.2,56.8,98.9,5/21/2025 12:26
629,26,53.5,96.3,5/21/2025 12:31
630,25.9,52.7,98.5,5/21/2025 12:36
627,25.8,54.4,97.2,5/21/2025 12:41
626,25.8,55.3,95.2,5/21/2025 12:46
625,25.9,55.4,97.7,5/21/2025 12:51
625,26,56,97.5,5/21/2025 12:56
629,26,55.5,95,5/21/2025 13:01
628,25.9,54,98.5,5/21/2025 13:06
641,25.5,53.7,95.5,5/21/2025 13:11
672,25.5,52.9,98.8,5/21/2025 13:16
701,25.6,54.2,95.3,5/21/2025 13:21
696,25.5,54.7,96.6,5/21/2025 13:26
658,25.6,55.7,99,5/21/2025 13:31
630,25.7,54.7,98.9,5/21/2025 13:36
646,25.8,55,98.8,5/21/2025 13:41
667,25.8,54.9,97.2,5/21/2025 13:46
684,25.7,54,98.9,5/21/2025 13:51
687,25.8,55.5,96.8,5/21/2025 13:56
665,25.8,55.2,95.3,5/21/2025 14:01
636,25.8,55.3,96.7,5/21/2025 14:06
628,26,55.1,98.6,5/21/2025 14:11
623,26.1,56,96.8,5/21/2025 14:16
622,26.1,55.5,96.4,5/21/2025 14:21
624,26.1,54.5,98.6,5/21/2025 14:26
619,26,53.6,97.6,5/21/2025 14:31
616,25.9,52.8,96.3,5/21/2025 14:36
614,25.9,54.2,95,5/21/2025 14:41
613,25.8,54.2,96.1,5/21/2025 14:46
611,25.9,54.8,98.6,5/21/2025 14:51
608,25.9,54.5,97.5,5/21/2025 14:56
608,25.9,54.4,95.1,5/21/2025 15:01
610,25.7,55.1,98.8,5/21/2025 15:06
613,25.4,52.8,96.3,5/21/2025 15:11
614,25.2,51.5,97.2,5/21/2025 15:16
606,25,51.6,95.2,5/21/2025 15:21
604,24.9,52.6,98.8,5/21/2025 15:26
600,24.8,55.3,97.7,5/21/2025 15:31
605,24.8,56.6,98,5/21/2025 15:36
604,24.7,55,98.6,5/21/2025 15:41
608,24.6,53.6,98.2,5/21/2025 15:46
615,24.4,53.2,98.7,5/21/2025 15:51
623,24.3,53.2,99.2,5/21/2025 15:56
632,24.2,53.5,96,5/21/2025 16:01
609,24.1,55,98.8,5/21/2025 16:06
574,24,55.6,95.7,5/21/2025 16:11
537,24,55.3,99.1,5/21/2025 16:16
514,23.9,55.7,98.3,5/21/2025 16:21
516,23.7,57.8,97.4,5/21/2025 16:26
539,23.9,59.6,97.2,5/21/2025 16:31
554,23.9,60.9,99.1,5/21/2025 16:36
572,24,60.9,98,5/21/2025 16:41
579,24.1,61.3,98.9,5/21/2025 16:46
556,24.2,61.3,97.7,5/21/2025 16:51
526,24.2,61.3,98.4,5/21/2025 16:56
511,24.3,59.1,99.1,5/21/2025 17:01
527,24,54.7,99,5/21/2025 17:06
548,23.8,54.1,96.4,5/21/2025 17:11
563,23.6,55.3,98.8,5/21/2025 17:16
580,23.4,57,96.3,5/21/2025 17:21
561,23.4,59.3,96,5/21/2025 17:26
526,23.4,59.2,98.6,5/21/2025 17:31
502,23.4,57.5,96.2,5/21/2025 17:36
510,23.3,56.3,98.7,5/21/2025 17:41
533,23.1,56.4,99,5/21/2025 17:46
573,22.9,56.6,99.4,5/21/2025 17:51
597,22.8,58,97.3,5/21/2025 17:56
581,22.8,58.6,99.4,5/21/2025 18:01
549,22.7,63.6,98.8,5/21/2025 18:06
516,23,70.3,98.5,5/21/2025 18:11
490,23.5,71.7,98,5/21/2025 18:16
474,23.9,70.6,98.3,5/21/2025 18:21
474,23.9,70.6,98.3,5/21/2025 18:26
445,23.8,62.5,99.3,5/21/2025 18:31
438,23.4,65.4,99.3,5/21/2025 18:36
459,23.6,71.3,97.7,5/21/2025 18:41
494,23.9,71.2,95.7,5/21/2025 18:46
505,24.1,63.5,95.7,5/21/2025 18:51
492,23.6,62.9,95.9,5/21/2025 18:56
477,23.2,67.1,3999.9,5/21/2025 19:01
471,22.4,74.5,3999.9,5/21/2025 19:11
472,21.9,76.5,3999.9,5/21/2025 19:16
471,21.6,77.6,3999.8,5/21/2025 19:21
475,21.1,78.4,0,5/21/2025 19:26
479,20.8,83.6,0,5/21/2025 19:31
482,21,90.5,0,5/21/2025 19:36
485,21.1,94.2,3999.8,5/21/2025 19:41
493,21.3,96.3,3999.8,5/21/2025 19:46
502,21.3,97.7,0,5/21/2025 19:51
502,21.4,98.6,0,5/21/2025 19:56
508,21.5,99.3,0,5/21/2025 20:01
517,21.5,99.7,0,5/21/2025 20:06
520,21.6,100,3999.9,5/21/2025 20:11
527,21.7,100,0,5/21/2025 20:16
535,21.8,100,0,5/21/2025 20:21
543,21.8,100,0,5/21/2025 20:26
545,21.9,100,0,5/21/2025 20:31
549,22,100,0,5/21/2025 20:36
552,22,100,0,5/21/2025 20:41
556,22.1,100,0,5/21/2025 20:46
562,22.2,100,0,5/21/2025 20:51
567,22.2,100,0,5/21/2025 20:56
570,22.3,100,0,5/21/2025 21:01
575,22.3,100,0,5/21/2025 21:06
578,22.3,100,3999.9,5/21/2025 21:11
583,22.4,100,0,5/21/2025 21:16
587,22.4,100,0,5/21/2025 21:21
595,22.5,100,3999.8,5/21/2025 21:26
600,22.5,100,0,5/21/2025 21:31
602,22.5,100,0,5/21/2025 21:36
598,22.5,100,0,5/21/2025 21:41
605,22.5,100,0,5/21/2025 21:46
609,22.6,100,0,5/21/2025 21:51
613,22.6,100,0,5/21/2025 21:56
615,22.6,100,0,5/21/2025 22:01
619,22.7,100,0,5/21/2025 22:06
621,22.7,100,0,5/21/2025 22:11
627,22.7,100,0,5/21/2025 22:16
629,22.7,100,0,5/21/2025 22:21
632,22.7,100,0,5/21/2025 22:26
637,22.7,100,0,5/21/2025 22:31
636,22.8,100,0,5/21/2025 22:36
640,22.8,100,0,5/21/2025 22:41
644,22.8,100,0,5/21/2025 22:46
641,22.8,100,0,5/21/2025 22:51
648,22.8,100,0,5/21/2025 22:56
651,22.8,100,0,5/21/2025 23:01
653,22.9,100,3999.9,5/21/2025 23:06
658,22.9,100,0,5/21/2025 23:16
663,22.9,100,0,5/21/2025 23:21
666,22.9,100,3999.8,5/21/2025 23:26
670,22.9,100,0,5/21/2025 23:31
665,23,100,3999.8,5/21/2025 23:36
668,23,100,0,5/21/2025 23:41
669,23,100,0,5/21/2025 23:46
668,23,100,0,5/21/2025 23:51
668,23,100,3999.8,5/21/2025 23:56
675,23,100,3999.8,5/22/2025 0:01
673,23,100,0,5/22/2025 0:06
672,23,100,3999.8,5/22/2025 0:11
676,23.1,100,3999.8,5/22/2025 0:16
680,23.1,100,3999.8,5/22/2025 0:21
679,23.1,100,3999.9,5/22/2025 0:26
684,23.1,100,0,5/22/2025 0:31
687,23.1,100,0,5/22/2025 0:36
697,23.1,100,0,5/22/2025 0:41
702,23.1,100,3999.8,5/22/2025 0:46
707,23.1,100,0,5/22/2025 0:51
705,23.2,100,0,5/22/2025 0:56
702,23.1,100,0,5/22/2025 1:01
708,23.2,100,0,5/22/2025 1:06
706,23.2,100,0,5/22/2025 1:11
706,23.2,100,0,5/22/2025 1:16
706,23.2,100,0,5/22/2025 1:21
709,23.2,100,0,5/22/2025 1:26
705,23.2,100,0,5/22/2025 1:31
706,23.2,100,0,5/22/2025 1:36
705,23.2,100,0,5/22/2025 1:41
710,23.2,100,0,5/22/2025 1:46
713,23.2,100,0,5/22/2025 1:51
718,23.2,99.9,0,5/22/2025 1:56
718,23.2,99.8,3999.8,5/22/2025 2:01
726,23.2,99.8,0,5/22/2025 2:06
727,23.2,99.7,0,5/22/2025 2:11
731,23.2,99.6,0,5/22/2025 2:16
731,23.2,99.6,0,5/22/2025 2:21
740,23.2,99.6,0,5/22/2025 2:26
744,23.2,99.6,0,5/22/2025 2:31
744,23.2,99.5,0,5/22/2025 2:36
750,23.2,99.5,3999.8,5/22/2025 2:41
749,23.1,99.4,0,5/22/2025 2:46
756,23.1,99.4,0,5/22/2025 2:51
755,23.2,99.3,0,5/22/2025 2:56
763,23.2,99.3,0,5/22/2025 3:01
759,23.1,99.3,0,5/22/2025 3:06
762,23.1,99.1,0,5/22/2025 3:11
769,23.1,99.3,3999.8,5/22/2025 3:16
773,23.1,99.1,0,5/22/2025 3:21
773,23.1,99.2,0,5/22/2025 3:26
772,23.1,99.2,3999.8,5/22/2025 3:31
769,23.1,99.2,0,5/22/2025 3:36
778,23.1,99.2,0,5/22/2025 3:41
780,23.1,99.2,3999.8,5/22/2025 3:46
780,23.1,99.2,0,5/22/2025 3:51
774,23.1,99.3,0,5/22/2025 3:56
782,23.1,99.2,0,5/22/2025 4:01
787,23,99.3,0,5/22/2025 4:06
792,23.1,99.2,0,5/22/2025 4:11
792,23.1,99.2,0,5/22/2025 4:16
793,23.1,99.3,0,5/22/2025 4:21
798,23,99.2,3999.8,5/22/2025 4:26
798,23,99.3,0,5/22/2025 4:31
799,23,99.3,0,5/22/2025 4:36
806,23,99.2,0,5/22/2025 4:41
802,23,99.2,0,5/22/2025 4:46
804,23,99.3,3999.8,5/22/2025 4:51
812,22.9,99.4,0,5/22/2025 4:56
812,22.9,99.5,0,5/22/2025 5:01
815,22.9,99.4,0,5/22/2025 5:06
824,22.9,99.7,0,5/22/2025 5:11
820,22.9,99.4,0,5/22/2025 5:16
826,22.9,99.6,0,5/22/2025 5:21
828,22.8,99.5,3999.9,5/22/2025 5:26
798,22.8,98.6,0,5/22/2025 5:31
764,22.7,98.1,0,5/22/2025 5:36
729,22.7,97.8,3999.8,5/22/2025 5:41
697,22.6,97.5,0,5/22/2025 5:46
674,22.6,97.6,0,5/22/2025 5:51
657,22.5,97.5,0,5/22/2025 5:56
641,22.5,97.4,0,5/22/2025 6:01
622,22.5,97.3,0,5/22/2025 6:06
609,22.4,96.7,0,5/22/2025 6:11
599,22.3,93.2,0,5/22/2025 6:16
588,22.4,90.1,0,5/22/2025 6:21
577,22.6,88,3999.9,5/22/2025 6:26
576,22.8,86.7,0,5/22/2025 6:31
570,23,85.5,0,5/22/2025 6:36
573,23.1,84.9,0,5/22/2025 6:41
574,23.2,84.1,0,5/22/2025 6:46
579,23.4,83.4,3999.9,5/22/2025 6:51
575,23.5,83.1,3999.9,5/22/2025 6:56
578,23.8,81,101.6,5/22/2025 7:01
582,23.5,63.3,101.9,5/22/2025 7:06
612,23,65.4,99.4,5/22/2025 7:11
654,23.7,78.1,97.9,5/22/2025 7:16
654,23.7,78.1,97.9,5/22/2025 7:21
710,25,60.2,96.4,5/22/2025 7:26
697,24.2,59,99.4,5/22/2025 7:31
654,24.5,72.9,99.8,5/22/2025 7:36
627,25.6,77.3,97.9,5/22/2025 7:41
634,26,62.5,97.7,5/22/2025 7:46
644,25.5,56,96.3,5/22/2025 7:51
656,25.1,59.4,95.6,5/22/2025 7:56
659,25.1,62.7,96.7,5/22/2025 8:01
668,25.2,62.5,98.6,5/22/2025 8:06
671,25.2,58.8,95.5,5/22/2025 8:11
677,25,56.4,98.3,5/22/2025 8:16
682,24.9,56.2,96.3,5/22/2025 8:21
669,24.7,57.6,97.8,5/22/2025 8:26
629,24.8,58,98.7,5/22/2025 8:31
610,24.7,54.8,99,5/22/2025 8:36
621,24.6,56.1,98.9,5/22/2025 8:41
629,24.7,55.7,98.9,5/22/2025 8:46
637,24.7,55.1,95.7,5/22/2025 8:51
651,24.8,55.3,96,5/22/2025 8:56
659,24.8,57,98.4,5/22/2025 9:01
659,24.9,55.4,96.4,5/22/2025 9:06
668,24.9,55.2,99.1,5/22/2025 9:11
669,25,54.9,99.1,5/22/2025 9:16
676,25,55.2,97.4,5/22/2025 9:21
677,25,53.8,98.6,5/22/2025 9:26
698,24.8,54.1,98.6,5/22/2025 9:31
701,25,52.4,98.8,5/22/2025 9:36
677,24.9,51.6,96,5/22/2025 9:41
646,24.9,52.1,95.3,5/22/2025 9:46
619,24.9,52,95.7,5/22/2025 9:51
611,24.8,53.3,95.8,5/22/2025 9:56
619,24.9,52.7,96.8,5/22/2025 10:01
637,25.2,62.4,97,5/22/2025 10:06
650,26,59.4,98.6,5/22/2025 10:11
660,26,56.6,95.7,5/22/2025 10:16
644,26.1,55.8,97.6,5/22/2025 10:21
639,26,54.7,95.4,5/22/2025 10:26
639,25.9,53.2,95.7,5/22/2025 10:31
657,25.6,52.2,98.5,5/22/2025 10:36
651,25.6,53.9,95.7,5/22/2025 10:41
629,25.5,52.2,98.2,5/22/2025 10:46
592,25.4,54.4,97.7,5/22/2025 10:51
560,25.4,55.3,96,5/22/2025 10:56
554,25.4,55.4,98.8,5/22/2025 11:01
560,25.3,54.3,96.6,5/22/2025 11:06
568,25.2,54.9,95.4,5/22/2025 11:11
572,25.3,56,95.3,5/22/2025 11:16
578,25.1,55.7,95.5,5/22/2025 11:21
576,25.1,55.1,98.3,5/22/2025 11:26
580,25.1,56.3,97,5/22/2025 11:31
576,25.2,57.4,97.1,5/22/2025 11:36
577,25.2,56.9,98.9,5/22/2025 11:41
578,25.1,55.3,96.6,5/22/2025 11:46
579,25.1,56.3,98.5,5/22/2025 11:51
573,25.1,55.8,94.9,5/22/2025 11:56
571,25.1,55.6,96.1,5/22/2025 12:01
567,25.2,60.2,97.8,5/22/2025 12:06
572,25.5,65.1,98.8,5/22/2025 12:11
571,25.8,66,95.6,5/22/2025 12:16
574,26.2,65.4,98.2,5/22/2025 12:21
573,26.2,59.5,95,5/22/2025 12:26
565,26.1,55.5,95.2,5/22/2025 12:31
567,25.9,54.3,95.2,5/22/2025 12:36
562,25.9,56.2,95.3,5/22/2025 12:41
561,26,58.4,97.9,5/22/2025 12:46
556,26,59,97.9,5/22/2025 12:51
550,26,56.5,94.9,5/22/2025 12:56
547,25.9,55.2,95.5,5/22/2025 13:01
555,25.8,54.9,98.3,5/22/2025 13:06
555,25.8,54.9,95.3,5/22/2025 13:11
551,25.7,54.8,95.4,5/22/2025 13:16
552,25.6,54.8,98,5/22/2025 13:21
555,25.6,55.7,98.6,5/22/2025 13:31
551,25.6,56.4,96.8,5/22/2025 13:36
554,25.6,55.9,95.5,5/22/2025 13:41
549,25.7,55.7,98.5,5/22/2025 13:46
551,25.7,55.5,95.3,5/22/2025 13:51
545,25.7,55.4,98.3,5/22/2025 13:56
549,25.7,56.2,95.2,5/22/2025 14:01
551,25.7,56.1,96.8,5/22/2025 14:06
551,25.8,56.8,97.7,5/22/2025 14:11
555,25.8,57.2,94.9,5/22/2025 14:16
555,25.8,57.5,96.7,5/22/2025 14:21
554,25.9,55.9,98.3,5/22/2025 14:26
551,25.9,55.3,97.2,5/22/2025 14:31
551,25.8,54.4,96.7,5/22/2025 14:36
548,25.7,54.7,95,5/22/2025 14:41
546,25.7,55.5,95.4,5/22/2025 14:46
542,25.7,55.6,98,5/22/2025 14:51
542,25.7,55.8,96.3,5/22/2025 14:56
545,25.6,55.5,98.8,5/22/2025 15:01
546,25.5,53.8,98.6,5/22/2025 15:06
545,25.3,51.3,96.1,5/22/2025 15:11
542,25,52,96.3,5/22/2025 15:16
543,24.8,53.7,98.8,5/22/2025 15:21
541,24.8,55.4,96,5/22/2025 15:26
541,24.8,55.3,98.9,5/22/2025 15:31
549,24.6,54.7,96.9,5/22/2025 15:36
579,24.3,53.9,97.8,5/22/2025 15:41
650,24,53.6,97.9,5/22/2025 15:46
725,23.8,54.2,96.9,5/22/2025 15:51
715,23.6,57,98.6,5/22/2025 15:56
657,24,60.8,98.3,5/22/2025 16:01
594,24.2,63,96.8,5/22/2025 16:06
536,24.3,59.7,95.7,5/22/2025 16:11
495,24.3,56.1,97,5/22/2025 16:16
487,24.1,55.1,96.6,5/22/2025 16:21
550,23.8,54,95.4,5/22/2025 16:26
600,23.7,55.9,96.9,5/22/2025 16:31
597,23.6,59.8,98.8,5/22/2025 16:36
563,23.8,63,96.6,5/22/2025 16:41
520,24.1,63.8,96.9,5/22/2025 16:46
484,24.3,62.8,98.4,5/22/2025 16:51
514,24.4,58,97.9,5/22/2025 16:56
576,24.2,55,98.3,5/22/2025 17:01
570,24,54.6,97.7,5/22/2025 17:06
531,23.7,55.7,98.8,5/22/2025 17:11
494,23.4,55.8,99.2,5/22/2025 17:16
496,23.3,56.4,97,5/22/2025 17:21
559,23.1,57.4,99.3,5/22/2025 17:26
588,23,57.9,97.2,5/22/2025 17:31
562,23,58.1,98.8,5/22/2025 17:36
519,22.9,58,98.3,5/22/2025 17:41
491,22.9,57.7,97.3,5/22/2025 17:46
531,22.8,57.9,98.8,5/22/2025 17:51
589,22.7,58.3,99.3,5/22/2025 17:56
577,22.6,58.3,97.4,5/22/2025 18:01
535,22.4,65.7,96.1,5/22/2025 18:06
496,22.7,71.9,95.6,5/22/2025 18:11
465,23.1,71.6,98.4,5/22/2025 18:16
444,23.4,69.2,99.6,5/22/2025 18:21
422,23.5,66,99,5/22/2025 18:26
409,23.6,66.9,98.9,5/22/2025 18:31
400,23.4,65.8,96.4,5/22/2025 18:36
453,23.3,66.2,97.7,5/22/2025 18:41
494,23.3,68.3,95.5,5/22/2025 18:46
488,23.4,65.5,97.7,5/22/2025 18:51
467,23.4,67.3,98.1,5/22/2025 18:56
445,23.2,65.9,3999.9,5/22/2025 19:01
437,22.3,64.7,3999.9,5/22/2025 19:06
433,21.4,77,0,5/22/2025 19:11
436,21.4,76.2,3999.9,5/22/2025 19:16
435,20.8,73.2,0,5/22/2025 19:21
436,20.6,86.3,3999.8,5/22/2025 19:26
436,20.5,86.5,0,5/22/2025 19:31
439,20.6,91.6,3999.8,5/22/2025 19:36
443,20.7,94.2,3999.8,5/22/2025 19:41
449,20.8,95.7,0,5/22/2025 19:46
458,20.8,96.9,0,5/22/2025 19:51
468,20.9,97.9,3999.8,5/22/2025 19:56
469,20.9,98.5,0,5/22/2025 20:01
478,21,99.1,3999.8,5/22/2025 20:06
486,21.1,99.6,3999.8,5/22/2025 20:11
488,21.1,99.9,0,5/22/2025 20:16
495,21.2,100,0,5/22/2025 20:21
500,21.2,100,3999.8,5/22/2025 20:26
501,21.3,100,3999.9,5/22/2025 20:31
508,21.3,100,0,5/22/2025 20:36
510,21.4,100,0,5/22/2025 20:41
514,21.4,100,3999.8,5/22/2025 20:46
524,21.5,100,0,5/22/2025 20:51
529,21.5,100,0,5/22/2025 20:56
538,21.5,100,0,5/22/2025 21:01
538,21.6,100,0,5/22/2025 21:06
540,21.6,100,0,5/22/2025 21:11
548,21.6,100,0,5/22/2025 21:16
552,21.7,100,3999.9,5/22/2025 21:21
556,21.7,100,0,5/22/2025 21:26
558,21.7,100,0,5/22/2025 21:31
566,21.8,100,0,5/22/2025 21:36
566,21.8,100,0,5/22/2025 21:41
567,21.8,100,3999.8,5/22/2025 21:46
569,21.9,100,0,5/22/2025 21:51
572,21.8,100,0,5/22/2025 21:56
580,21.9,100,3999.8,5/22/2025 22:01
574,21.9,100,0,5/22/2025 22:06
580,21.9,100,0,5/22/2025 22:11
585,21.9,100,3999.8,5/22/2025 22:16
587,21.9,100,0,5/22/2025 22:21
590,21.9,100,3999.8,5/22/2025 22:26
594,21.9,100,0,5/22/2025 22:31
601,21.9,100,0,5/22/2025 22:36
604,21.9,100,0,5/22/2025 22:41
605,22,100,0,5/22/2025 22:46
611,21.9,100,0,5/22/2025 22:51
616,22,100,3999.8,5/22/2025 22:56
618,22,100,0,5/22/2025 23:01
624,22,100,0,5/22/2025 23:06
625,22,100,0,5/22/2025 23:11
623,22,100,0,5/22/2025 23:16
622,22,100,0,5/22/2025 23:21
626,21.9,100,0,5/22/2025 23:26
628,22,100,0,5/22/2025 23:31
629,22,100,0,5/22/2025 23:36
634,21.9,100,0,5/22/2025 23:41
639,21.9,100,0,5/22/2025 23:46
646,22,100,0,5/22/2025 23:51
648,22,100,0,5/22/2025 23:56
652,21.9,100,3999.8,5/23/2025 0:01
654,21.9,100,0,5/23/2025 0:06
651,22,100,0,5/23/2025 0:11
656,21.9,100,3999.8,5/23/2025 0:16
661,21.9,100,0,5/23/2025 0:21
663,21.9,100,3999.8,5/23/2025 0:26
663,21.9,100,3999.8,5/23/2025 0:31
671,21.9,100,0,5/23/2025 0:36
675,22,100,0,5/23/2025 0:41
686,21.9,100,0,5/23/2025 0:46
697,21.9,100,0,5/23/2025 0:51
708,21.9,100,0,5/23/2025 0:56
715,21.9,100,3999.8,5/23/2025 1:01
723,21.9,100,3999.8,5/23/2025 1:06
728,21.9,100,0,5/23/2025 1:11
729,21.9,100,0,5/23/2025 1:16
731,21.9,100,0,5/23/2025 1:21
739,21.9,100,0,5/23/2025 1:26
734,21.9,100,0,5/23/2025 1:31
736,21.9,100,0,5/23/2025 1:36
742,21.9,100,0,5/23/2025 1:41
742,21.9,100,0,5/23/2025 1:46
745,21.9,100,0,5/23/2025 1:51
751,21.9,100,0,5/23/2025 1:56
753,21.9,100,3999.8,5/23/2025 2:01
755,21.9,100,0,5/23/2025 2:06
753,21.9,100,0,5/23/2025 2:11
754,21.8,100,0,5/23/2025 2:16
761,21.8,100,0,5/23/2025 2:21
760,21.8,100,0,5/23/2025 2:26
755,21.8,100,0,5/23/2025 2:31
758,21.8,100,3999.8,5/23/2025 2:36
761,21.8,100,3999.8,5/23/2025 2:41
